satellite,time,x_km,y_km,z_km
SURCAL 159,2025-06-29 09:15:33,4210.09874231539,5042.318628108611,3133.2446112234543
SURCAL 159,2025-06-29 09:25:33,1174.7020878066369,3863.7437204521543,6049.542613307631
SURCAL 159,2025-06-29 09:35:33,-2284.279684970351,1292.4692927476822,6780.238003944428
SURCAL 159,2025-06-29 09:45:33,-4919.465967415497,-1744.4971091484817,5060.672961129824
SURCAL 159,2025-06-29 09:55:33,-5776.81956356414,-4150.657905301922,1508.5863930542005
SURCAL 159,2025-06-29 10:05:33,-4542.990662567985,-5054.221932579374,-2590.751689522425
SURCAL 159,2025-06-29 10:15:33,-1665.9264876403354,-4130.021143558147,-5751.529676874616
SURCAL 159,2025-06-29 10:25:33,1812.3739716397993,-1716.634091214956,-6834.364686335745
SURCAL 159,2025-06-29 10:35:33,4638.884053628629,1314.3941831309678,-5452.756173249833
SURCAL 159,2025-06-29 10:45:33,5795.256256376043,3871.9219451938416,-2103.813657633897
SURCAL 159,2025-06-29 10:55:33,4861.31710149528,5032.676906345309,2005.3772215638098
SURCAL 159,2025-06-29 11:05:33,2172.840880552308,4377.12295510059,5389.178169348331
SURCAL 159,2025-06-29 11:15:33,-1299.2647368069208,2143.364890220461,6825.485449377446
SURCAL 159,2025-06-29 11:25:33,-4302.971205239249,-862.7445898878436,5795.897293346877
SURCAL 159,2025-06-29 11:35:33,-5752.704229393315,-3556.87224623067,2668.9719235314014
SURCAL 159,2025-06-29 11:45:33,-5120.579239369238,-4963.614792705139,-1425.7816794905955
SURCAL 159,2025-06-29 11:55:33,-2635.3572033768164,-4574.297247266801,-5003.78818222456
SURCAL 159,2025-06-29 12:05:33,801.4820574829633,-2534.1190964424177,-6772.457456720848
SURCAL 159,2025-06-29 12:15:33,3950.279943259708,418.22238962626915,-6098.23428918669
SURCAL 159,2025-06-29 12:25:33,5677.5215338692915,3219.8293429848263,-3224.645158842513
SURCAL 159,2025-06-29 12:35:33,5357.930845541348,4860.391724061878,813.7659008621134
SURCAL 159,2025-06-29 12:45:33,3104.5512166723734,4746.72370438179,4557.715253433558
SURCAL 159,2025-06-29 12:55:33,-268.76112774770496,2921.023318861894,6654.139901879402
SURCAL 159,2025-06-29 13:05:33,-3545.233792384897,42.689267477720946,6346.834526563411
SURCAL 159,2025-06-29 13:15:33,-5542.2079626944005,-2850.6178159472565,3744.272530127562
SURCAL 159,2025-06-29 13:25:33,-5534.464375070592,-4712.534962393867,-215.36578411387188
SURCAL 159,2025-06-29 13:35:33,-3523.249571359964,-4868.613763826733,-4097.044555073282
SURCAL 159,2025-06-29 13:45:33,-238.8846280966064,-3266.0312298220097,-6495.9963019425495
SURCAL 159,2025-06-29 13:55:33,3132.0437011350423,-487.12378448455496,-6550.521121362439
SURCAL 159,2025-06-29 14:05:33,5376.249931856824,2466.8981735795564,-4243.091205011064
SURCAL 159,2025-06-29 14:15:33,5683.328381875538,4531.787776621235,-403.7108753152562
SURCAL 159,2025-06-29 14:25:33,3939.488068389387,4961.214323596831,3581.4906830587065
SURCAL 159,2025-06-29 14:35:33,774.1585846312129,3600.684408678963,6271.65906124866
SURCAL 159,2025-06-29 14:45:33,-2670.321816772378,942.3984943811124,6696.126330888947
SURCAL 159,2025-06-29 14:55:33,-5151.588899711664,-2055.3874142697728,4700.2814804769505
SURCAL 159,2025-06-29 15:05:33,-5770.580349579339,-4309.8195876869395,1001.9151613788714
SURCAL 159,2025-06-29 15:15:33,-4300.515773768402,-5003.989531778277,-3059.9712441055844
SURCAL 159,2025-06-29 15:25:33,-1275.3300118174584,-3889.107799811002,-6013.606663047255
SURCAL 159,2025-06-29 15:35:33,2210.0892543196264,-1372.4177003886296,-6795.359538434158
SURCAL 159,2025-06-29 15:45:33,4900.625903970244,1637.9854898412248,-5126.911131410638
SURCAL 159,2025-06-29 15:55:33,5826.411422599023,4058.2530565060592,-1608.349940835158
SURCAL 159,2025-06-29 16:05:33,4650.302584677026,5014.32621705838,2491.4655898113538
SURCAL 159,2025-06-29 16:15:33,1795.9054441303047,4160.846897731475,5690.154160933126
SURCAL 159,2025-06-29 16:25:33,-1706.119521163798,1807.3384182490945,6832.8120860257295
SURCAL 159,2025-06-29 16:35:33,-4592.977956938134,-1197.4342803310003,5506.65705944363
SURCAL 159,2025-06-29 16:45:33,-5820.625981302738,-3769.2410271823064,2187.2404536002027
SURCAL 159,2025-06-29 16:55:33,-4941.498823937001,-4976.6332190717885,-1925.462723923811
SURCAL 159,2025-06-29 17:05:33,-2274.4145568318627,-4383.649500674832,-5340.412662324972
SURCAL 159,2025-06-29 17:15:33,1213.7231830365624,-2209.2215382014383,-6825.011178094236
SURCAL 159,2025-06-29 17:25:33,4265.473582038598,760.2536600565342,-5848.178492697751
SURCAL 159,2025-06-29 17:35:33,5781.976987338882,3455.838343843926,-2761.8786819481656
SURCAL 159,2025-06-29 17:45:33,5213.553950997579,4905.053541486287,1322.2518800572295
SURCAL 159,2025-06-29 17:55:33,2763.437323669004,4583.942274314955,4928.024747008847
SURCAL 159,2025-06-29 18:05:33,-683.4423095099747,2609.746662206572,6752.646493763795
SURCAL 159,2025-06-29 18:15:33,-3883.9730155317266,-304.8858229948916,6137.87767628689
SURCAL 159,2025-06-29 18:25:33,-5682.361522071537,-3109.025550748145,3302.8240394213663
SURCAL 159,2025-06-29 18:35:33,-5424.848825620835,-4788.074602602359,-729.5960199680104
SURCAL 159,2025-06-29 18:45:33,-3203.7181915729047,-4734.148152130387,-4497.598333425941
SURCAL 159,2025-06-29 18:55:33,174.73426983524362,-2970.775290825057,-6638.487083140761
SURCAL 159,2025-06-29 19:05:33,3490.773827438444,-137.72456745968879,-6384.139788882543
SURCAL 159,2025-06-29 19:15:33,5550.896394128674,2744.6984342204078,-3827.691946185482
SURCAL 159,2025-06-29 19:25:33,5610.502330206134,4637.677819649934,111.00793045582604
SURCAL 159,2025-06-29 19:35:33,3645.317911123161,4856.889932794679,4009.4007181389566
SURCAL 159,2025-06-29 19:45:33,364.93283644230416,3324.013896418675,6458.216462775634
SURCAL 159,2025-06-29 19:55:33,-3047.058973558051,593.1878348618428,6574.027286277826
SURCAL 159,2025-06-29 20:05:33,-5359.6922923702095,-2351.2181377235856,4313.149414061199
SURCAL 159,2025-06-29 20:15:33,-5734.265363535061,-4445.114240479838,489.5311248540885
SURCAL 159,2025-06-29 20:25:33,-4032.891220276341,-4929.790535359975,-3511.7769804568256
SURCAL 159,2025-06-29 20:35:33,-873.5921065546769,-3632.830572035427,-6241.5835648145885
SURCAL 159,2025-06-29 20:45:33,2601.024625765282,-1026.889503352663,-6717.901578591652
SURCAL 159,2025-06-29 20:55:33,5140.086612800303,1948.3991888769879,-4772.023839835662
SURCAL 159,2025-06-29 21:05:33,5827.749538025698,4221.612252066349,-1103.759681276032
SURCAL 159,2025-06-29 21:15:33,4412.740224768986,4971.514345470475,2963.400753975882
SURCAL 159,2025-06-29 21:25:33,1405.2963607686183,3927.4832406991295,5958.857533005032
SURCAL 159,2025-06-29 21:35:33,-2108.879207074336,1467.7178607544931,6801.393738375277
SURCAL 159,2025-06-29 21:45:33,-4862.538623161008,-1520.921446891679,5186.117081648617
SURCAL 159,2025-06-29 21:55:33,-5859.072193689722,-3959.588409858213,1693.0432232768653
SURCAL 159,2025-06-29 22:05:33,-4734.659898722318,-4964.817787457215,-2414.178184442584
SURCAL 159,2025-06-29 22:15:33,-1897.511634837733,-4174.409417481816,-5646.72207748612
SURCAL 159,2025-06-29 22:25:33,1624.469083417017,-1878.6177765934162,-6838.93350676872
SURCAL 159,2025-06-29 22:35:33,4562.279736890788,1093.1200591533227,-5565.013037983814
SURCAL 159,2025-06-29 22:45:33,5857.699682674185,3671.069120364082,-2283.444495850809
SURCAL 159,2025-06-29 22:55:33,5040.480404161467,4924.806553428587,1823.2228915715614
SURCAL 159,2025-06-29 23:05:33,2404.06915412071,4401.158576441813,5270.371567273594
SURCAL 159,2025-06-29 23:15:33,-1099.3854098764043,2290.564273626345,6812.870679193918
SURCAL 159,2025-06-29 23:25:33,-4206.502472140388,-645.441984393893,5894.063835869862
SURCAL 159,2025-06-29 23:35:33,-5794.597529620888,-3347.9559061245754,2842.5630273863358
SURCAL 159,2025-06-29 23:45:33,-5285.749983235508,-4838.72194077675,-1239.670192795309
SURCAL 159,2025-06-29 23:55:33,-2863.88619547434,-4578.468336064354,-4872.5929317411665
SURCAL 159,2025-06-30 00:05:33,592.215410636911,-2665.620308295385,-6743.38059864163
SURCAL 159,2025-06-30 00:15:33,3835.605069215824,206.7844090536629,-6181.628274199056
SURCAL 159,2025-06-30 00:25:33,5698.820472252869,3004.562873882439,-3390.590627213077
SURCAL 159,2025-06-30 00:35:33,5507.745959607995,4719.015932751646,625.0914310883501
SURCAL 159,2025-06-30 00:45:33,3328.8724915049597,4730.302367946367,4414.549287450427
SURCAL 159,2025-06-30 00:55:33,-50.89238655838409,3035.4020096218555,6608.159223995328
SURCAL 159,2025-06-30 01:05:33,-3412.349640646367,246.6217793682497,6414.622535876632
SURCAL 159,2025-06-30 01:15:33,-5542.34324619771,-2630.7232037747367,3901.469344102384
SURCAL 159,2025-06-30 01:25:33,-5667.690360020944,-4556.265853179378,-25.645252252641317
SURCAL 159,2025-06-30 01:35:33,-3741.2487539307635,-4832.447293166735,-3943.604993491918
SURCAL 159,2025-06-30 01:45:33,-462.72751465834943,-3362.793033965679,-6434.181611367247
SURCAL 159,2025-06-30 01:55:33,2983.004459464275,-681.8501964604948,-6602.429804222709
SURCAL 159,2025-06-30 02:05:33,5355.696221111611,2244.2699671185283,-4390.09738660679
SURCAL 159,2025-06-30 02:15:33,5798.88370042349,4361.564175892818,-592.9066317641174
SURCAL 159,2025-06-30 02:25:33,4149.574877351649,4904.903735926974,3418.5046770918716
SURCAL 159,2025-06-30 02:35:33,1002.9365686353065,3678.5436436440505,6193.768829259922
SURCAL 159,2025-06-30 02:45:33,-2505.3320425810393,1126.3157706105828,6731.4010250501415
SURCAL 159,2025-06-30 02:55:33,-5109.937883769557,-1831.7331065702758,4836.086941667346
SURCAL 159,2025-06-30 03:05:33,-5867.460912208289,-4127.320009809657,1189.1946572707177
SURCAL 159,2025-06-30 03:15:33,-4500.83625913114,-4928.683096349035,-2889.1481327346055
SURCAL 159,2025-06-30 03:25:33,-1506.4758783425464,-3948.0003655249034,-5920.991832950293
SURCAL 159,2025-06-30 03:35:33,2031.5048036793062,-1544.111897933497,-6814.151232278194
SURCAL 159,2025-06-30 03:45:33,4838.874310912292,1415.2730664361434,-5250.334031249265
SURCAL 159,2025-06-30 03:55:33,5903.916832002169,3864.781392035456,-1792.0544308048998
SURCAL 159,2025-06-30 04:05:33,4839.2825506640675,4919.998507178501,2313.833954095263
SURCAL 159,2025-06-30 04:15:33,2028.1483789084173,4199.678837119166,5582.818518759822
SURCAL 159,2025-06-30 04:25:33,-1514.3769692600447,1965.2607507163398,6834.467705310607
SURCAL 159,2025-06-30 04:35:33,-4510.879745948125,-977.3481572133987,5616.764424163382
SURCAL 159,2025-06-30 04:45:33,-5877.9545114101775,-3566.5188501313173,2366.1060703329777
SURCAL 159,2025-06-30 04:55:33,-5117.554912758551,-4864.667909472225,-1742.6824131179992
SURCAL 159,2025-06-30 05:05:33,-2505.334026663568,-4402.771965690067,-5219.909627623036
SURCAL 159,2025-06-30 05:15:33,1011.3724562541498,-2352.318254676584,-6810.092889188759
SURCAL 159,2025-06-30 05:25:33,4164.516476309177,544.7210774078271,-5944.12769126482
SURCAL 159,2025-06-30 05:35:33,5818.888138315345,3245.4732631170355,-2934.260641932191
SURCAL 159,2025-06-30 05:45:33,5375.238094076243,4775.825705985219,1135.6195909510109
SURCAL 159,2025-06-30 05:55:33,2991.576590044651,4582.5112898502975,4794.641134951815
SURCAL 159,2025-06-30 06:05:33,-471.1704874343689,2736.550396487707,6720.63793385076
SURCAL 159,2025-06-30 06:15:33,-3764.0860604032773,-95.56307932033502,6218.804588476679
SURCAL 159,2025-06-30 06:25:33,-5698.232048270736,-2892.749201627778,3467.5758360653517
SURCAL 159,2025-06-30 06:35:33,-5570.83992636664,-4643.137185677878,-540.6773179163453
SURCAL 159,2025-06-30 06:45:33,-3426.868535501299,-4712.89302006413,-4353.007651969697
SURCAL 159,2025-06-30 06:55:33,-44.82628440930436,-3080.6408120152078,-6590.322372645016
SURCAL 159,2025-06-30 07:05:33,3353.8736057342308,-339.06263604702724,-6449.5963999455225
SURCAL 159,2025-06-30 07:15:33,5545.995952841337,2524.337041372764,-3983.289045294618
SURCAL 159,2025-06-30 07:25:33,5739.591465753516,4477.809960368537,-78.69119776100955
SURCAL 159,2025-06-30 07:35:33,3861.9066162553822,4815.274104692305,3854.195941064658
SURCAL 159,2025-06-30 07:45:33,590.8387957631386,3415.5941938091555,6393.559567269064
OPS 5712 (P/L 153),2025-06-29 07:55:33,6263.659618169249,-3680.526946265103,575.077043974631
OPS 5712 (P/L 153),2025-06-29 08:05:33,6126.335564341347,-1945.3820224941924,-3432.48629127103
OPS 5712 (P/L 153),2025-06-29 08:15:33,3786.6590334872735,489.3101647598904,-6203.622600883763
OPS 5712 (P/L 153),2025-06-29 08:25:33,88.00341769845369,2748.635252790584,-6743.552717291325
OPS 5712 (P/L 153),2025-06-29 08:35:33,-3641.8966936712795,4021.6150533776713,-4858.14255678217
OPS 5712 (P/L 153),2025-06-29 08:45:33,-6061.617256037009,3848.333189046866,-1222.0278082397556
OPS 5712 (P/L 153),2025-06-29 08:55:33,-6297.0034155826515,2288.395841935569,2855.2608465757176
OPS 5712 (P/L 153),2025-06-29 09:05:33,-4264.452489698418,-95.94428385561488,5902.230629145522
OPS 5712 (P/L 153),2025-06-29 09:15:33,-699.4171002748861,-2446.197748682193,6823.976043844112
OPS 5712 (P/L 153),2025-06-29 09:25:33,3116.554095404581,-3918.92226079881,5291.76417622483
OPS 5712 (P/L 153),2025-06-29 09:35:33,5812.967901864935,-3984.2745069668204,1854.9930648090537
OPS 5712 (P/L 153),2025-06-29 09:45:33,6418.364931155029,-2616.5448995732118,-2250.37524318152
OPS 5712 (P/L 153),2025-06-29 09:55:33,4715.406403486485,-307.6366136355978,-5544.7966303921385
OPS 5712 (P/L 153),2025-06-29 10:05:33,1319.3352421183477,2111.996448893682,-6844.12706490143
OPS 5712 (P/L 153),2025-06-29 10:15:33,-2549.8630345149236,3774.004221251069,-5682.5492112335905
OPS 5712 (P/L 153),2025-06-29 10:25:33,-5502.306911744528,4079.8549183312907,-2474.686090215902
OPS 5712 (P/L 153),2025-06-29 10:35:33,-6472.672424969341,2916.2608538934182,1626.2425881491088
OPS 5712 (P/L 153),2025-06-29 10:45:33,-5110.8218341451575,701.7657410829279,5140.098204403128
OPS 5712 (P/L 153),2025-06-29 10:55:33,-1911.0037537949238,-1765.4567562929417,6801.851442350705
OPS 5712 (P/L 153),2025-06-29 11:05:33,1974.7238274622252,-3599.365283243488,6017.18006687713
OPS 5712 (P/L 153),2025-06-29 11:15:33,5151.3435298770455,-4141.300134053293,3067.820798168043
OPS 5712 (P/L 153),2025-06-29 11:25:33,6475.5572627857655,-3194.2549068034778,-986.875066702357
OPS 5712 (P/L 153),2025-06-29 11:35:33,5470.186931098971,-1098.00790188154,-4685.859374315886
OPS 5712 (P/L 153),2025-06-29 11:45:33,2499.6029870746647,1392.9608537791348,-6697.947340751191
OPS 5712 (P/L 153),2025-06-29 11:55:33,-1367.6762428563015,3384.341781367338,-6301.703039745985
OPS 5712 (P/L 153),2025-06-29 12:05:33,-4743.393549537211,4160.449769076762,-3637.71155466121
OPS 5712 (P/L 153),2025-06-29 12:15:33,-6411.341698134273,3439.020337123916,338.2964730987256
OPS 5712 (P/L 153),2025-06-29 12:25:33,-5768.716281396192,1478.1863870388586,4192.156479759846
OPS 5712 (P/L 153),2025-06-29 12:35:33,-3050.0193361743372,-1014.9247445892012,6534.40906789293
OPS 5712 (P/L 153),2025-06-29 12:45:33,763.9080342237165,-3143.9851629428963,6525.499090866869
OPS 5712 (P/L 153),2025-06-29 12:55:33,4303.543292419478,-4144.947008678983,4169.742784431537
OPS 5712 (P/L 153),2025-06-29 13:05:33,6296.326191780998,-3656.372673146182,312.3342534479976
OPS 5712 (P/L 153),2025-06-29 13:15:33,6023.810626185457,-1852.3219543276925,-3657.691048672071
OPS 5712 (P/L 153),2025-06-29 13:25:33,3585.9948696224933,617.7728738733648,-6310.277559837786
OPS 5712 (P/L 153),2025-06-29 13:35:33,-138.68763049339356,2866.4031756472004,-6693.429723485395
OPS 5712 (P/L 153),2025-06-29 13:45:33,-3813.238210124727,4086.328001728032,-4669.077571257364
OPS 5712 (P/L 153),2025-06-29 13:55:33,-6115.791479844062,3836.4924251243497,-961.9111058907554
OPS 5712 (P/L 153),2025-06-29 14:05:33,-6214.419900987853,2204.2024279216876,3092.535318520972
OPS 5712 (P/L 153),2025-06-29 14:15:33,-4075.1388615855813,-222.08342274486367,6031.179139760326
OPS 5712 (P/L 153),2025-06-29 14:25:33,-471.62743306196063,-2568.9682930806143,6798.478637647811
OPS 5712 (P/L 153),2025-06-29 14:35:33,3301.056584118673,-3994.2659803000543,5121.01327571402
OPS 5712 (P/L 153),2025-06-29 14:45:33,5887.783813267202,-3984.9660947816874,1600.251002925821
OPS 5712 (P/L 153),2025-06-29 14:55:33,6356.45357626766,-2542.2313890036085,-2497.3300891485883
OPS 5712 (P/L 153),2025-06-29 15:05:33,4539.181535841079,-185.08951511423692,-5695.022526613373
OPS 5712 (P/L 153),2025-06-29 15:15:33,1092.2271740147019,2238.7685121202203,-6843.743014711861
OPS 5712 (P/L 153),2025-06-29 15:25:33,-2746.363845071072,3859.4766086902405,-5531.60814210609
OPS 5712 (P/L 153),2025-06-29 15:35:33,-5597.441555713146,4093.1018920801866,-2227.259720988919
OPS 5712 (P/L 153),2025-06-29 15:45:33,-6432.012928508408,2852.371358041596,1880.9314698050841
OPS 5712 (P/L 153),2025-06-29 15:55:33,-4949.215150407753,583.8278313324726,5310.1620736002105
OPS 5712 (P/L 153),2025-06-29 16:05:33,-1686.8588584430029,-1895.0042609502113,6826.3129016763105
OPS 5712 (P/L 153),2025-06-29 16:15:33,2180.9021395897566,-3694.0578694942587,5887.386007160159
OPS 5712 (P/L 153),2025-06-29 16:25:33,5265.459500058371,-4167.019000193807,2830.2889958131964
OPS 5712 (P/L 153),2025-06-29 16:35:33,6456.403910772494,-3141.5994211441666,-1246.6568933315855
OPS 5712 (P/L 153),2025-06-29 16:45:33,5324.719803984473,-985.936322518421,-4874.259128274511
OPS 5712 (P/L 153),2025-06-29 16:55:33,2280.278448815909,1524.1553553952535,-6747.306964522447
OPS 5712 (P/L 153),2025-06-29 17:05:33,-1582.1368123583425,3487.584391794054,-6194.301922638972
OPS 5712 (P/L 153),2025-06-29 17:15:33,-4875.8962325505745,4198.498998724763,-3411.928378213003
OPS 5712 (P/L 153),2025-06-29 17:25:33,-6413.983630449085,3397.9822952250656,601.177881848053
OPS 5712 (P/L 153),2025-06-29 17:35:33,-5640.62284119383,1372.8702804490736,4397.2261732501975
OPS 5712 (P/L 153),2025-06-29 17:45:33,-2837.6099715032087,-1146.5522786227168,6607.964600031355
OPS 5712 (P/L 153),2025-06-29 17:55:33,984.2394302190786,-3254.699562151161,6441.321216301288
OPS 5712 (P/L 153),2025-06-29 18:05:33,4452.689889484791,-4194.946442719377,3957.9967046921
OPS 5712 (P/L 153),2025-06-29 18:15:33,6320.509032644003,-3627.5097957607227,49.12171890320888
OPS 5712 (P/L 153),2025-06-29 18:25:33,5914.298687067793,-1754.9461957542035,-3877.484029357848
OPS 5712 (P/L 153),2025-06-29 18:35:33,3382.35305339032,748.6101704247843,-6407.606942855531
OPS 5712 (P/L 153),2025-06-29 18:45:33,-363.294819344929,2983.755388992831,-6633.4105510510535
OPS 5712 (P/L 153),2025-06-29 18:55:33,-3978.169006893209,4147.96872104052,-4473.090020229972
OPS 5712 (P/L 153),2025-06-29 19:05:33,-6161.520571185905,3820.024740857717,-700.3641543880246
OPS 5712 (P/L 153),2025-06-29 19:15:33,-6124.423186495869,2115.5101656179613,3325.2217121571643
OPS 5712 (P/L 153),2025-06-29 19:25:33,-3882.120813868177,-350.9753032983267,6151.205309112146
OPS 5712 (P/L 153),2025-06-29 19:35:33,-245.14577105477642,-2691.76815259184,6762.9376155634645
OPS 5712 (P/L 153),2025-06-29 19:45:33,3479.7109320206614,-4066.895108548254,4942.683396902441
OPS 5712 (P/L 153),2025-06-29 19:55:33,5954.295628500793,-3981.1642957476997,1343.1306833788985
OPS 5712 (P/L 153),2025-06-29 20:05:33,6286.7816213275455,-2463.2721780778497,-2740.5903735475267
OPS 5712 (P/L 153),2025-06-29 20:15:33,4358.541744672801,-59.41762941090305,-5836.829076403365
